source,page,text,entity_text,entity_label
apr-2021_OCR.pdf,35,PARENTS ,PARENTS,PLACE_NAME
apr-2021_OCR.pdf,35,CHRISTOPHER AT THE QUEBECWRITERS FEDERATION ,CHRISTOPHER AT THE QUEBECWRITERS,PLACE_NAME
apr-2021_OCR.pdf,37,"Pour le Coran et pour la Sunna, beaucoup de musulmans se rendent compte aujourd'hui que l'Islam doit évoluer et on a pu le voir avec les Printemps arabes, et la création d'associ- ations démocratiques, féministes et LGBtQ+. Il existe donc un changement qui s'éloigne de cette minorité extrémiste radicale bruyante et surtout extrêmement dangereuse. Beaucoup de musulmans commencent à porter un autre regard sur l'Islam avec un regard plus éclairé sur les textes que nos parents ou nos grands-parents. ou encore tentent d'interpréter les textes avec les yeux d'aujourd'hui. Lors d'un de mes voyages à La Mecque, je suis tombé sur un Coran en français. on y aborde bien évidemment la destruction de Sodome et Gomorrhe, et dans l'édition que j'avais se trouvait tout de suite après entre parenthèses une précision que c'étaient des homosexuels. Le mot homosexuel n'existait pas à l'époque de la rédaction du Coran, et il n'y a aucune référence à l'homosexualité. ",La Mecque,PLACE_NAME
apr-2021_OCR.pdf,37,"Lorsd'un de mes voyages à La Mecque, je suis tombé sur ",La Mecque,PLACE_NAME
apr-2021_OCR.pdf,40,BIEN-ÊTRE & SANTÉ | CooLSCuLPtING ,CooLSCuLPtING,PLACE_NAME
apr-2021_OCR.pdf,40,"Cette technologie basée sur des notions scientifiques a été développée à l’Université Harvard. à ce jour, plus de 6 000 000 de traitements ont été effectués à travers le monde, ce qui nous donne amplement de recul quant à sa sécurité et son efficacité.  ",l’Université,PLACE_NAME
apr-2021_OCR.pdf,41,"* DU 1ER AU 30 AVRIL 450 651-7770 cliniquechronos.com | info@cliniquechronos.com 50, rue Saint-Charles Ouest, suite 200 Longueuil (Québec) J4H 1C6 HO ","Saint-Charles Ouest,",PLACE_NAME
apr-2021_OCR.pdf,43,"Par ailleurs, on a constaté que le nombre de visites de suivi des patients sous PrEP a un peu ",Par ailleurs,PLACE_NAME
apr-2021_OCR.pdf,43,"On a constaté que plus de 60 % des patients rejoints,vivaient un niveau de stresstrèsélevé- INFOS| WWW.CLINIQUELACTUEL.COM | WWW.VIIVHEALTHCARE.COM ",WWW.VIIVHEALTHCARE.COM,PLACE_NAME
apr-2021_OCR.pdf,44,AFFAIRES MONTRÉAL ,AFFAIRES MONTRÉAL,PLACE_NAME
apr-2021_OCR.pdf,44,CHAMBRE DE COMMERCE  LGBT DU QUÉBEC   t. 514-522-1885 www.clgbtq.org  info@cclgbtq.org   ,CHAMBRE DE COMMERCE,PLACE_NAME
apr-2021_OCR.pdf,44,"CENTRE ALEXANDRE-DE-SÈVE DES LOISIRS SACRÉ-COEUR t. 514-872-2928 2040, rue Alexandre-de-Sève ",CENTRE ALEXANDRE-DE-SÈVE DES LOISIRS SACRÉ-COEUR,PLACE_NAME
apr-2021_OCR.pdf,44,"CENTRE COMMUNAUTAIRE LGBTQ+ t. 514-528-8424, 2075 Plessis, # 110 cclgbtqplus.org Facebook.com/cclgbtqplus ","2075 Plessis, # 110 cclgbtqplus.org Facebook.com/cclgbtqplus",FULL_ADDRESS
apr-2021_OCR.pdf,44,"COMITÉ SOCIAL CENTRE-SUD t. 514-596-7092  1710, rue Beaudry CULTURE MONTRÉAL ",COMITÉ SOCIAL CENTRE-SUD,PLACE_NAME
apr-2021_OCR.pdf,44,"COMITÉ SOCIAL CENTRE-SUD t. 514-596-7092  1710, rue Beaudry CULTURE MONTRÉAL ","1710, rue Beaudry CULTURE MONTRÉAL",FULL_ADDRESS
apr-2021_OCR.pdf,44,"ARCHIVES GAIES DU QUÉBEC t. 514-287-9987  Consultations les jeudis soirs, de 19h30 à 21h30 et sur rendez-vous. ",ARCHIVES GAIES DU QUÉBEC,PLACE_NAME
apr-2021_OCR.pdf,44,"BIBLIOTHÈQUE À LIVRES  OUVERTS (LGBTQ+) t. 514-528-8424 2075 Plessis, local 110 biblio.cclgbtqplus.org   ","2075 Plessis, local 110 biblio.cclgbtqplus.org   ",FULL_ADDRESS
apr-2021_OCR.pdf,44,"FÊTE ARC-EN-CIEL t. 418-809-FEtE  435 du roi, bur. 4 ",FÊTE ARC-EN-CIEL,PLACE_NAME
apr-2021_OCR.pdf,44,"FÊTE ARC-EN-CIEL t. 418-809-FEtE  435 du roi, bur. 4 ","435 du roi, bur",FULL_ADDRESS
apr-2021_OCR.pdf,44,"CRYSTAL METH ANONYMES rencontres les mardis et samedis soirs à 19h30, au 1223 Amherst. ",CRYSTAL METH,PLACE_NAME
apr-2021_OCR.pdf,44,L’ÉCHO DES FEMMES DE LA  PETITE-PATRIE t. 514-277-7445 ,L’ÉCHO DES FEMMES DE LA  PETITE-PATRIE,PLACE_NAME
apr-2021_OCR.pdf,44,GRIS – MONTRÉAL t. 514-590-0016  gris.ca ,GRIS – MONTRÉAL,PLACE_NAME
apr-2021_OCR.pdf,44,"NARCOTIQUES ANONYMES LGBTQ+ 2075, rue Plessis, groupe MEEtING du vILLAGE, le dimanche à 14h.  ","2075, rue Plessis, groupe MEEtING du vILLAGE",FULL_ADDRESS
apr-2021_OCR.pdf,44,POMPIER GAI OU BI pompiergb.com  ,POMPIER GAI OU BI pompiergb.com  ,PLACE_NAME
apr-2021_OCR.pdf,44,"RÉZO t. 514-521-7778 #226 2075, Plessis, bureau 207 rezosante.org  info@rezosante.org   ","2075, Plessis, bureau 207",FULL_ADDRESS
apr-2021_OCR.pdf,44,"ALLIANCE ARC-EN-CIEL DE QC t. 418-809-3383  435, rue du roi, bur. 4, Québec, Qc, G1K 2X1 ",ALLIANCE ARC-EN-CIEL DE QC,PLACE_NAME
apr-2021_OCR.pdf,44,"ALLIANCE ARC-EN-CIEL DE QC t. 418-809-3383  435, rue du roi, bur. 4, Québec, Qc, G1K 2X1 ","435, rue du roi, bur. 4, Québec, Qc, G1K 2X1",FULL_ADDRESS
apr-2021_OCR.pdf,44,GRIS – QUÉBEC t. 418-523-5572 www.grisquebec.ca. ,GRIS – QUÉBEC,PLACE_NAME
apr-2021_OCR.pdf,44,GRIS CHAUDIÈRE-APPALACHES t. 581-225-8440  ,GRIS CHAUDIÈRE-APPALACHES,PLACE_NAME
apr-2021_OCR.pdf,44,GRIS ESTRIE t. 819-823-6704 info@grisestrie.org  ,GRIS ESTRIE,PLACE_NAME
apr-2021_OCR.pdf,44,GRIS-MAURICIE/ CENTRE-DU-QUÉBEC t.819-840-6615 ou 1 877 745-0007 info@grismcdq.org  grismcdq.org   ,GRIS-MAURICIE/,PLACE_NAME
apr-2021_OCR.pdf,44,CAFÉ-CAUSERIE POUR FEMMES  LESBIENNES ET BISEXUELLES t. 450-651-9229 #26 ,CAFÉ-CAUSERIE POUR FEMMES  LESBIENNES ET,PLACE_NAME
apr-2021_OCR.pdf,44,SAGUENAY-LAC-SAINT-JEAN ,SAGUENAY-LAC-SAINT-JEAN,PLACE_NAME
apr-2021_OCR.pdf,44,"AGL-LGBT GROUPE ORIENTATIONS t. 581-447-2211  260, rue racine, à Chicoutimi agl-lgbt.ca ","260, rue racine, à Chicoutimi",FULL_ADDRESS
apr-2021_OCR.pdf,44,SHERBROOKE ,SHERBROOKE,PLACE_NAME
apr-2021_OCR.pdf,44,IRIS ESTRIE t. 819-823-6704 Intervention  régionale et infos sur le vIh et ItSS.  ,IRIS ESTRIE,PLACE_NAME
apr-2021_OCR.pdf,44,L’ALTERNATIVE lalternative.ca  Ass. des GLBt et leurs amis de l’université de Mtl. ,l’université de Mtl.,PLACE_NAME
apr-2021_OCR.pdf,44,L’ASTÉRISK t. 514-523-0977   coalitionjeunesse.org ,L’ASTÉRISK,PLACE_NAME
apr-2021_OCR.pdf,44,"COMITÉ FAMILLE ET QUALITÉ  DE VIE DES GAIS ET LESBIENNES t. 514-521-4993 847, rue Cherrier, #201  ","847, rue Cherrier, #201  ",FULL_ADDRESS
apr-2021_OCR.pdf,44,GRIS – MONTRÉAL t. 514-590-0016  www.gris.ca ,GRIS – MONTRÉAL,PLACE_NAME
apr-2021_OCR.pdf,44,QUEER MCGILL t. 514-398-2106 queermcgill.org ,QUEER MCGILL,PLACE_NAME
apr-2021_OCR.pdf,44,"RÉPITSS-UQAM t. 514-987-3000, #4041  320, rue Ste-Catherine Est, local dS-3125 ",RÉPITSS-UQAM,PLACE_NAME
apr-2021_OCR.pdf,44,"RÉPITSS-UQAM t. 514-987-3000, #4041  320, rue Ste-Catherine Est, local dS-3125 ","#4041  320, rue Ste-Catherine Est,",FULL_ADDRESS
apr-2021_OCR.pdf,44,"ARCO IRIS (ÉTUDIANT) t. 418-658-5389, Arco Iris Comité gai de l’asso étudiante  du Cégep Ste-Foy. ",Comité gai,PLACE_NAME
apr-2021_OCR.pdf,44,GROUPE GAI UNIVERSITÉ LAVAL t. 418- 656-2131  ggul.org ,GROUPE GAI UNIVERSITÉ,PLACE_NAME
apr-2021_OCR.pdf,44,GRIS – QUÉBEC t. 418-523-5572  grisquebec.org ,GRIS – QUÉBEC,PLACE_NAME
apr-2021_OCR.pdf,44,"DIVERS-GENS t. 579-488-8004  170, St-Antoine Nord, local 107, Granby divers-gens@hotmail.com ","170, St-Antoine Nord, local 107, Granby",FULL_ADDRESS
apr-2021_OCR.pdf,44,LANAUDIÈRE ,LANAUDIÈRE,PLACE_NAME
apr-2021_OCR.pdf,44,"LE NÉO   t. 450-964-1860 ou 1 800 964-1860   950, boul. Moody, bur. 200,  terrebonne  le-neo.com ","950, boul. Moody, bur",FULL_ADDRESS
apr-2021_OCR.pdf,44,"AMALGAME t. 450-651-9229 #24,  1-888-227-7432 462, Boul. Sainte-Foy ","462, Boul. Sainte-Foy",FULL_ADDRESS
apr-2021_OCR.pdf,44,GRIS-MAURICIE/  CENTRE-DU-QUÉBEC t. 819-840-6615 ou 1 877 745-0007 info@grismcdq.org  grismcdq.org  ,GRIS-MAURICIE/,PLACE_NAME
apr-2021_OCR.pdf,44,CHAMBRE DE COMMERCE ,CHAMBRE DE COMMERCE,PLACE_NAME
apr-2021_OCR.pdf,44,LOISIRS SACRÉ-COEUR ,LOISIRS SACRÉ-COEUR,PLACE_NAME
apr-2021_OCR.pdf,44,"T. 514-528-8424, 2075 Plessis, # 110 ","2075 Plessis, # 110",FULL_ADDRESS
apr-2021_OCR.pdf,44,COMITÉ SOCIAL CENTRE-SUD ,COMITÉ SOCIAL CENTRE-SUD,PLACE_NAME
apr-2021_OCR.pdf,44,"T. 514-596-7092 1710, rueBeaudry ","1710, rueBeaudry",FULL_ADDRESS
apr-2021_OCR.pdf,44,ARCHIVES GAIES DU QUÉBEC ,ARCHIVES GAIES DU QUÉBEC,PLACE_NAME
apr-2021_OCR.pdf,44,"2075 Plessis, local 110 ","2075 Plessis, local 110",FULL_ADDRESS
apr-2021_OCR.pdf,44,CRYSTAL METH ANONYMES ,CRYSTAL METH ANONYMES,PLACE_NAME
apr-2021_OCR.pdf,44,CONJUGALE LESBIENNE ,CONJUGALE LESBIENNE,PLACE_NAME
apr-2021_OCR.pdf,44,GRIS- MONTRÉAL ,GRIS- MONTRÉAL,PLACE_NAME
apr-2021_OCR.pdf,44,"2075, rue Plessis, groupe MEETING ","2075, rue Plessis, groupe MEETING",FULL_ADDRESS
apr-2021_OCR.pdf,44,POMPIER GAI OU BI ,POMPIER GAI OU BI,PLACE_NAME
apr-2021_OCR.pdf,44,"2075, Plessis, bureau 207 ","2075, Plessis, bureau 207",FULL_ADDRESS
apr-2021_OCR.pdf,44,ALLIANCE ARC-EN-CIEL DE QC ,ALLIANCE ARC-EN-CIEL DE QC,PLACE_NAME
apr-2021_OCR.pdf,44,"T. 418-809-3383 435, rue du Roi, ","435, rue du Roi",FULL_ADDRESS
apr-2021_OCR.pdf,44,PRISME ,PRISME,PLACE_NAME
apr-2021_OCR.pdf,44,GRIS CHAUDIÈRE-APPALACHES ,GRIS CHAUDIÈRE-APPALACHES,PLACE_NAME
apr-2021_OCR.pdf,44,GRIS ESTRIE ,GRIS ESTRIE,PLACE_NAME
apr-2021_OCR.pdf,44,GRIS-MAURICIE/ ,GRIS-MAURICIE/,PLACE_NAME
apr-2021_OCR.pdf,44,CAFÉ-CAUSERIE POUR FEMMES ,CAFÉ-CAUSERIE POUR FEMMES,PLACE_NAME
apr-2021_OCR.pdf,44,SAGUENAY-LAC-SAINT-JEAN ,SAGUENAY-LAC-SAINT-JEAN,PLACE_NAME
apr-2021_OCR.pdf,44,"260, rue Racine, à Chicoutimi ","260, rue Racine, à Chicoutimi",FULL_ADDRESS
apr-2021_OCR.pdf,44,SHERBROOKE ,SHERBROOKE,PLACE_NAME
apr-2021_OCR.pdf,44,IRIS ESTRIE ,IRIS ESTRIE,PLACE_NAME
apr-2021_OCR.pdf,44,leurs amis de l'Université de Mtl. ,Mtl,CITY
apr-2021_OCR.pdf,44,"847, rue Cherrier, #201 ","847, rue Cherrier, #201",FULL_ADDRESS
apr-2021_OCR.pdf,44,GRIS - MONTRÉAL ,GRIS - MONTRÉAL,PLACE_NAME
apr-2021_OCR.pdf,44,QUEER MCGILL ,QUEER MCGILL,PLACE_NAME
apr-2021_OCR.pdf,44,RÉPITSS-UQAM ,RÉPITSS-UQAM,PLACE_NAME
apr-2021_OCR.pdf,44,"T. 514-987-3000, #4041 320, rue ","#4041 320, rue",FULL_ADDRESS
apr-2021_OCR.pdf,44,"Ste-Catherine Est, local DS-3125 ",Ste-Catherine Est,PLACE_NAME
apr-2021_OCR.pdf,44,Comité gai de l'assoétudiante ,Comité gai,PLACE_NAME
apr-2021_OCR.pdf,44,GROUPE GAI UNIVERSITÉ LAVAL ,GROUPE GAI UNIVERSITÉ,PLACE_NAME
apr-2021_OCR.pdf,44,GRIS CHAUDIÈRE-APPALACHES ,GRIS CHAUDIÈRE-APPALACHES,PLACE_NAME
apr-2021_OCR.pdf,44,"T. 579-488-8004 170, St-Antoine ","170, St-Antoine",FULL_ADDRESS
apr-2021_OCR.pdf,44,"Nord, local 107, Granby ","107, Granby",FULL_ADDRESS
apr-2021_OCR.pdf,44,LANAUDIÈRE ,LANAUDIÈRE,PLACE_NAME
apr-2021_OCR.pdf,44,"950 , boul . Moody, bur. 200, ","950 , boul . Moody, bur",FULL_ADDRESS
apr-2021_OCR.pdf,44,"462, Boul . Sainte-Foy ","462, Boul . Sainte-Foy",FULL_ADDRESS
apr-2021_OCR.pdf,44,GRIS -MAURICIE/ ,GRIS -MAURICIE/,PLACE_NAME
apr-2021_OCR.pdf,45,"Sans tambours ni de trompettes, pandémie oblige, le groupe Espace LGBTQ+ a élu un premier conseil d’administration, le 8 février dernier. L’objectif de cet organisme est de contribuer au développement d’un complexe commu- nautaire LGBTQIA2S+ à Montréal. «Il constitue une réponse collective et  concrète du milieu à 10 ans de revendications», nous nous informe-t-on. Pour l’instant, une quinzaine d’organismes font partie de ce collectif, dont le Conseil québécois LGBT, Fierté Montréal, la Coalition Jeunesse LGBTQ, RÉZO, les Aînés et retraités de la communauté (ARC), le Réseau des lesbiennes du Québec (RLQ) ou encore la SDC Village Montréal. ",Montréal,CITY
apr-2021_OCR.pdf,45,"«L’idéal serait d’être propriétaire d’un édifice pour loger les groupes dans le village, pour des bureaux, des événements, avec une salle multifonctionnelle d’une capacité intéressante et ce, pour y tenir aussi des activités culturelles, du cinéma, du théâtre, des conférences, etc.», expliqueNelson De Sousa, le président du conseil d’administration (C.A.) de l’organisme Espace LGBTQ+. «En plus de cet endroit, on pourrait avoir en parallèle des locaux dans d’autres quartiers et qui sont disponibles pour les membres des groupes qui résident plus proches de ces lieux, que ce soit dans Mercier-hochelaga-Maisonneuve, le Plateau, etc. Mais ça, c’est un rêve. on sait que cela ne se fera pas demain, mais nous avons réfléchi à plusieurs options et nous sommes très motivés!» ",le village,ARRONDISSEMENT
apr-2021_OCR.pdf,45,"«L’idéal serait d’être propriétaire d’un édifice pour loger les groupes dans le village, pour des bureaux, des événements, avec une salle multifonctionnelle d’une capacité intéressante et ce, pour y tenir aussi des activités culturelles, du cinéma, du théâtre, des conférences, etc.», expliqueNelson De Sousa, le président du conseil d’administration (C.A.) de l’organisme Espace LGBTQ+. «En plus de cet endroit, on pourrait avoir en parallèle des locaux dans d’autres quartiers et qui sont disponibles pour les membres des groupes qui résident plus proches de ces lieux, que ce soit dans Mercier-hochelaga-Maisonneuve, le Plateau, etc. Mais ça, c’est un rêve. on sait que cela ne se fera pas demain, mais nous avons réfléchi à plusieurs options et nous sommes très motivés!» ",Espace,CITY
apr-2021_OCR.pdf,45,"les Aînés et retraitésde la communauté (ARC), le Réseaudes lesbiennes du Québec(RLQ) ou encore la SDC Village Montréal . ",Montréal,CITY
apr-2021_OCR.pdf,46,SHERBROOKE ,SHERBROOKE,PLACE_NAME
apr-2021_OCR.pdf,46,CENTRE DE RESSOURCES ET  D’INTERVENTION EN SANTÉ ET  SEXUALITÉ t. 514-855-8991 ,CENTRE DE RESSOURCES ET  D’INTERVENTION EN SANTÉ,PLACE_NAME
apr-2021_OCR.pdf,46,"RÉZO t. 514-521-7778 #226 2075, Plessis, bureau 207 rezosante.org  info@rezosante.org   ","2075, Plessis, bureau 207",FULL_ADDRESS
apr-2021_OCR.pdf,46,SPIRITUALITÉ MONTRÉAL ,SPIRITUALITÉ MONTRÉAL,PLACE_NAME
apr-2021_OCR.pdf,46,"COMMUNAUTÉ CHRÉTIENNE  SAINT-PIERRE-APÔTRE t. 514-524-3791   1201, visitation ","1201, visitation",FULL_ADDRESS
apr-2021_OCR.pdf,46,"FOI ET FIERTÉ t. 514-866-0641   110, rue Ste-Catherine E. ","110, rue Ste-Catherine E.",FULL_ADDRESS
apr-2021_OCR.pdf,46,"RÉZO t. 514-521-7778 #226 2075, Plessis, bureau 207 rezosante.org  info@rezosante.org   ","2075, Plessis, bureau 207",FULL_ADDRESS
apr-2021_OCR.pdf,46,"RÉSEAU DE LA SANTÉ SEXUELLE  DES SOURDS DU QUÉBEC 2075, Plessis, bureau 320 t. 438-476-7260 www.rsssq.org ",RÉSEAU DE LA SANTÉ,PLACE_NAME
apr-2021_OCR.pdf,46,"RÉSEAU DE LA SANTÉ SEXUELLE  DES SOURDS DU QUÉBEC 2075, Plessis, bureau 320 t. 438-476-7260 www.rsssq.org ","2075, Plessis, bureau 320",FULL_ADDRESS
apr-2021_OCR.pdf,46,BEAUCE ,BEAUCE,PLACE_NAME
apr-2021_OCR.pdf,46,GRIS ESTRIE t. 819-823-6704  grisestrie.org ,GRIS ESTRIE,PLACE_NAME
apr-2021_OCR.pdf,46,"MONTÉRÉGIE ÉMISS-ÈRE t. 450-651-9229 ou 1 888 227-7432 462, boul. Sainte-Foy, Longueuil ","462, boul. Sainte-Foy, Longueuil",FULL_ADDRESS
apr-2021_OCR.pdf,46,CLINIQUE SIDEP MONTÉRÉGIE Clinique exclusive aux hommes ayant des relations sexuelles avec d’autres hommes. rendez-vous : 450-466-5000 #4352 via web au santemc.quebec/sidepplus ,CLINIQUE SIDEP MONTÉRÉGIE Clinique exclusive,PLACE_NAME
apr-2021_OCR.pdf,46,"BRIDGE, CLUB ARC-EN-CIEL t. 514-640-6056, Jean-Marc Picard bridgearcenciel.org ",CLUB ARC-EN-CIEL,PLACE_NAME
apr-2021_OCR.pdf,46,"LES LUDOVORES t. 514-528-8424, Christian Facebook.com/Les-Soir-Ludovores CCLGBtQ+,  2075, rue Plessis.   ","2075, rue Plessis",FULL_ADDRESS
apr-2021_OCR.pdf,46,QUEER TANGO MONTRÉAL Facebook.com/groups/1805041786 41634 ,QUEER TANGO MONTRÉAL,PLACE_NAME
apr-2021_OCR.pdf,46,RIVE-SUD MONTRÉAL ,RIVE-SUD MONTRÉAL,PLACE_NAME
apr-2021_OCR.pdf,46,SAGUENAY LAC-SAINT-JEAN ASS. DES GAIS ET LESBIENNES SAGUENAY-LAC-SAINT-JEAN aglslsj.algi.qc.ca ,SAGUENAY LAC-SAINT-JEAN ASS,PLACE_NAME
apr-2021_OCR.pdf,46,GROUPE GAI AMICAL LAVAL- LAURENTIDES-LANAUDIÈRE  groupegalll@hotmail.com.  ,GROUPE GAI,PLACE_NAME
apr-2021_OCR.pdf,46,"BIBLIOVORES, CLUB DE LECTURE bibliovores.wixsite.com/ clubdelecturelgbtq  bibliovores@outlook.com  ","BIBLIOVORES, CLUB DE LECTURE bibliovores.wixsite.com/ clubdelecturelgbtq  bibliovores@outlook.com  ",PLACE_NAME
apr-2021_OCR.pdf,46,CHŒUR GAI DE MONTRÉAL t. 514-933-2942  Chœur hommes Facebook.com/choeurgaidemon- treal ,CHŒUR GAI DE MONTRÉAL,PLACE_NAME
apr-2021_OCR.pdf,46,DANSE COUNTRY-CLUB BOLO  t. 514-849-4777  clubbolo.com ,DANSE COUNTRY-CLUB BOLO,PLACE_NAME
apr-2021_OCR.pdf,46,"RUGBY ARMADA MTL RFC t. 514-443-0300, Nicolas Wegel armadamontrealrfc.ca,  Facebook.com/armadamontreal  ",RUGBY ARMADA MTL,PLACE_NAME
apr-2021_OCR.pdf,46,CLUB DE TENNIS DE  L’ÎLE-DES-SŒURS.  tennislambda@gmail.com ,CLUB DE TENNIS DE  L’ÎLE-DES-SŒURS,PLACE_NAME
apr-2021_OCR.pdf,46,SHERBROOKE ,SHERBROOKE,PLACE_NAME
apr-2021_OCR.pdf,46,CENTRE DE RESSOURCESET ,CENTRE DE RESSOURCESET,PLACE_NAME
apr-2021_OCR.pdf,46,"2075, Plessis, bureau 207 ","2075, Plessis, bureau 207",FULL_ADDRESS
apr-2021_OCR.pdf,46,COMMUNAUTÉCHRÉTIENNE ,COMMUNAUTÉCHRÉTIENNE,PLACE_NAME
apr-2021_OCR.pdf,46,"T. 514-524-3791 1201 , Visitation ","1201 , Visitation",FULL_ADDRESS
apr-2021_OCR.pdf,46,"110, rue Ste- Catherine E. ","110, rue Ste- Catherine E.",FULL_ADDRESS
apr-2021_OCR.pdf,46,Coalition des orga-nismes commu- nautaires de lutte contre le sida. ,Coalition des orga-nismes,PLACE_NAME
apr-2021_OCR.pdf,46,"2075, Plessis, bureau 207 ","2075, Plessis, bureau 207",FULL_ADDRESS
