source,page,text,entity_text,entity_label,entity_loc_score
Fugues_jun_2005_OCR.pdf,96,Montréal - Theâtre Coin Saint-Laurent ou Les 5 doigts d'la Main C'est cing courtes pièces écrites par cing auteurs ,Montréal - Theâtre Coin Saint-Laurent,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,96,"racontant Montréal vue de cing intersections. Cing billets ouverts. Sur quel coin de rue allons- nous aboutir? Dans quel quartier? Coin Saint- Laurent propose cing visages originaux d'la Main. Textes de François Archambault, Élizabeth Bourgete, Jean-marc Dalpé, François Létourneau et 1 autre auteur. Avec 4 comédiens. ",racontant Montréal vue,PLACE_NAME,0.55
Fugues_jun_2005_OCR.pdf,96,"Production du Théâtre Urbi et Orbi. Au Théâtre la Licorne, 4559, rue Papineau (au nord de Mont- Royal). Info: (514) 523-2246. ",Théâtre la Licorne,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,96,"Production du Théâtre Urbi et Orbi. Au Théâtre la Licorne, 4559, rue Papineau (au nord de Mont- Royal). Info: (514) 523-2246. ","4559, rue Papineau (au nord de Mont-",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,96,igieux Concours international d'art pvrotech- nique de Montréal à la Ronde. Laissez-vous transporter dans un voyage imaginaire d'une puissance exceptionnelle alors que les plus ,Montréal,CITY,0.2
Fugues_jun_2005_OCR.pdf,96,"Montréal-Exposition The Infinite Plan De Tetsuomi Anzai. L'installation The Infinite Plan, inspirée de cartes et d'images satellite, mêle la photographie (camera obscura) et la vidéo, et questionne la manière de se repérer ",Montréal-Exposition The Infinite Plan De Tetsuomi,PLACE_NAME,0.65
Fugues_jun_2005_OCR.pdf,96,"dans notre monde que nous savons sphérique, mais que nous percevons plat. Artiste multidis- ciplinaire et auteur montréalais, né à Vancouver. Anzai a été élevé au lapon et formé d'ouest  en est au Canada, il réinvente ici les découvertes de Copernic, de Galillée et de Newton. Au Mai, 3600, ue  Jeanne-Mance, Montréal. Info: (514) ",Mai,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,96,"dans notre monde que nous savons sphérique, mais que nous percevons plat. Artiste multidis- ciplinaire et auteur montréalais, né à Vancouver. Anzai a été élevé au lapon et formé d'ouest  en est au Canada, il réinvente ici les découvertes de Copernic, de Galillée et de Newton. Au Mai, 3600, ue  Jeanne-Mance, Montréal. Info: (514) ","3600, ue  Jeanne-Mance, Montréal",FULL_ADDRESS,0.35
Fugues_jun_2005_OCR.pdf,96,"Du 30 juin au 10 juillet Montréal-Exposition Festival international de jazz de Montréal De succès en succès, attirant chaque fois un be suces e suces,aet iane los nombre croissant d'adeptes, le Festival interna- tional de Jazz de Montreal est devenu,  en vingt- ",Montreal,CITY,0.2
Fugues_jun_2005_OCR.pdf,96,"Arts de Montréal, Pavillon Jean-Noël Desmarais, 1380, rue Sherbrooke Ouest. Tél. (514) 285-2000. www.mbam.qc.ca ",Arts de Montréal,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,96,"Arts de Montréal, Pavillon Jean-Noël Desmarais, 1380, rue Sherbrooke Ouest. Tél. (514) 285-2000. www.mbam.qc.ca ","1380, rue Sherbrooke Ouest.",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,96,"Capitale de Québec, T (514) 790-1245 ou 1 800 361-4595, Www.cirquedusoleil.com. ",Capitale de Québec,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,97,"414, rue Saint-Sulpice Vieux Montréal ","414, rue Saint-Sulpice Vieux Montréal",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,97,mardi le 21 juin 2005 à la Banque de Montréal ,Montréal,CITY,0.2
Fugues_jun_2005_OCR.pdf,97,Centre d'information touristique du Village ,Village,ARRONDISSEMENT,0.0
Fugues_jun_2005_OCR.pdf,97,Ville-Marie Montréal ,Ville-Marie Montréal,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,97,Centre d'information touristique du Village ,Village,ARRONDISSEMENT,0.0
Fugues_jun_2005_OCR.pdf,97,"576, rue Sainte-Catherine Est, # 200 ","576, rue Sainte-Catherine Est,",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,97,PARO1COMMUNAUTÉE DURANT05JOURS AVEC30ACTIVITÉES ,PARO1COMMUNAUTÉE DURANT05JOURS AVEC30ACTIVITÉES,PLACE_NAME,0.65
Fugues_jun_2005_OCR.pdf,98,MONTRÉAL - ÉVÉNEMENT LESBIEN Le Boudoir ,Le Boudoir,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,98,"Le tout débutera à la Salla Rossa, le vendredi, au 4848 St-Laurent, par une soirée dansante avec la participation du groupe électro Lesbians on Ecstasy. ",Salla Rossa,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,98,"Le tout débutera à la Salla Rossa, le vendredi, au 4848 St-Laurent, par une soirée dansante avec la participation du groupe électro Lesbians on Ecstasy. ","4848 St-Laurent,",PLACE_NAME,0.44999999999999996
Fugues_jun_2005_OCR.pdf,98,"Le populaire groupe, originaire de Montréal, vous fera bouger sur leurs adaptations des classiques les- biens des dernières années. Le coût d'entrée sera de ","Le populaire groupe, originaire de Montréal",PLACE_NAME,0.55
Fugues_jun_2005_OCR.pdf,99,HÔTEL LA TOUR ,HÔTEL LA TOUR,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,99,SCREAMING EAGLE ,SCREAMING EAGLE,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,99,"400, boul. René-Levesque Ouest Montréal (Québec) H2Z 1V5 Courriel: info@hotelcentreville.com ","400, boul. René-Levesque Ouest Montréal",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,99,"La Tour Centre-Ville, ",La Tour Centre-Ville,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,99,"(CONFIDENTIEL) 1-800-709-7432 (province de Québec) Téléphone: 514 521-1780 (voix et ATS) Fax: 514 521-1137 Coalition Sida des Sourds du Québec 2075, rue Plessis, Bureau 320 Montréal (QC) H2L 2Y4 ",Coalition Sida des Sourds du Québec,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,99,"(CONFIDENTIEL) 1-800-709-7432 (province de Québec) Téléphone: 514 521-1780 (voix et ATS) Fax: 514 521-1137 Coalition Sida des Sourds du Québec 2075, rue Plessis, Bureau 320 Montréal (QC) H2L 2Y4 ","2075, rue Plessis, Bureau 320 Montréal (QC) H2L 2Y4",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,99,"1014, RUE SAINTE-CATHERINE EST 282 0169 ","1014, RUE SAINTE-CATHERINE EST",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,99,"11307, rue Notre-Dame Est Montréal-Est (Québec) H1B 2W4 Tél.: (514) 645-8877 www.jmp.qc.ca ","11307, rue Notre-Dame Est Montréal-Est (Québec) H1B 2W4",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,99,DATE DE TOMBEE DU NUMERO DE JUILLET 2005: 10 JUIN 2005 ,DATE DE TOMBEE DU NUMERO DE JUILLET 2005,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,100,Le parc linéaire Le P'tit train du Nord ,Le parc linéaire Le P',PLACE_NAME,0.55
Fugues_jun_2005_OCR.pdf,100,Le parc linéaire des Bois-Franes ,Le parc linéaire des Bois-Franes,PLACE_NAME,0.55
Fugues_jun_2005_OCR.pdf,100,La Campagnarde ,La Campagnarde,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,100,"parc national de Yamaska et, pourquoi pas, un brin de ",parc national de Yamaska et,PLACE_NAME,0.55
Fugues_jun_2005_OCR.pdf,101,"8688, Chaumont ","8688, Chaumont",FULL_ADDRESS,0.15
Fugues_jun_2005_OCR.pdf,101,(514) 352 928о ,(514),PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,101,"7020, boul. Lapinière ","7020, boul. Lapinière",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,101,"Brossard, QC J4Z 3H9 ","Brossard, QC J4Z 3H9",PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,102,Canyon Sainte-Anne ,Canyon Sainte-Anne,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,102,"206, route 138, Beaupré. T. (418) 827-4057. ","138, Beaupré",FULL_ADDRESS,0.15
Fugues_jun_2005_OCR.pdf,102,Parc de la gorge de Coaticook ,Parc de la gorge de Coaticook,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,102,"135, rue Michaud, Coaticook. T. (819) 849-2331 ","135, rue Michaud, Coaticook",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,102,"SPORT ANJOU. 8688, Chaumont, Montréal (Anjou). Tél. (514) 352-9280. ","8688, Chaumont, Montréal",FULL_ADDRESS,0.35
Fugues_jun_2005_OCR.pdf,103,Collection EV LUTION ,Collection EV,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,103,(514) 597-2330 ,(514),PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,103,"1117, Ste-Catherine Ouest, bur. 425 ","1117, Ste-Catherine Ouest, bur",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,103,PHOTO PERRY SENÉCAL MODELE: ROB ,PHOTO PERRY SENÉCAL MODELE,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,105,"(450) 471-8383 1044, rue Nationale, Lachenaie (SALLE DE MONTRE) www.climco.ca ","1044, rue Nationale, Lachenaie",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,106,AMGQ 2005 Une année sur les chapeaux de roues ,AMGQ 2005 Une année,FULL_ADDRESS,0.35
Fugues_jun_2005_OCR.pdf,107,"6828, rue St-Hubert, ","6828, rue St-Hubert,",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,108,marché. ,marché,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,109,boul St Loure ,boul St Loure,PLACE_NAME,0.44999999999999996
Fugues_jun_2005_OCR.pdf,109,re St Urtxain ,St Urtxain,PLACE_NAME,0.3
Fugues_jun_2005_OCR.pdf,109,"MINI MONT ROYAL 4226, boulvard Saint-Laurent Montréal, (Québec) H2W 123 ",Saint-Laurent Montréal,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,109,Profitez des beaux jours du printemps! ,Profitez des beaux jours du printemps!,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,109,Confort Maniabilité Perfomance ,Confort Maniabilité,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,109,Claude Sle Marie ,Claude Sle Marie,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,109,"5925 cl. Chambly, St-Hubert ","Chambly, St-Hubert",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,110,"en Californie, cette marque ",en Californie,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,111,Robert Laliberte PHOTOGRAPHE ,Robert Laliberte PHOTOGRAPHE,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,112,WYDRATARTN ,WYDRATARTN,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,112,BRAUN CRUZER ,BRAUN CRUZER,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,113,"Pi-Ro Décor 2131, Mont Royal Est Montréal, Québec ","Royal Est Montréal, Québec",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,113,411067 ,411067,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,113,(Coin Jean-Talon) www.aquanica.com ,(Coin Jean-Talon),FULL_ADDRESS,0.35
Fugues_jun_2005_OCR.pdf,113,Piscines etr Spas ,Piscines etr Spas,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,113,"1031 St-Denis, Montréal ","1031 St-Denis, Montréal",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,113,BERRI UQAM P anaaΟΩ ,BERRI UQAM,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,114,"À NOTER: Zilon exposera, seul, chez Yves Laroche (2, rue Saint-Paul, ","2, rue Saint-Paul,",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,114,Montréal) au début de novembre. ,Montréal,CITY,0.2
Fugues_jun_2005_OCR.pdf,115,"2155, rue Guy, suite 810 Montréal (QC) H3H 2R9 ","2155, rue Guy, suite 810 Montréal (QC) H3H 2R9",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,115,"5371, Chemin ","5371, Chemin",FULL_ADDRESS,0.15
Fugues_jun_2005_OCR.pdf,115,GILLES BEAULIEU ,GILLES BEAULIEU,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,115,"1169, rue Ontario Est ","1169, rue Ontario Est",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,115,Montréal H2L 1R3 ,Montréal H2L 1R3,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,117,Médecine Esthétique ,Médecine Esthétique,PLACE_NAME,0.44999999999999996
Fugues_jun_2005_OCR.pdf,117,"Pour une consultation personnalisée (514)935-6616 1832, rue Sherbrooke ouest. 2ème étage Montréal. Québec, H3H 1E4 www.drYvesHebert.com ","1832, rue Sherbrooke ouest. 2ème étage Montréal",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,117,"Pour une consultation personnalisée (514)935-6616 1832, rue Sherbrooke ouest. 2ème étage Montréal. Québec, H3H 1E4 www.drYvesHebert.com ",". Québec, H3H 1E4",PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,117,1832. SHERBROOKE OUEST 514939-2600 ,SHERBROOKE OUEST,PLACE_NAME,0.44999999999999996
Fugues_jun_2005_OCR.pdf,117,Métro Guy-Concordia (sortie St-Mathieu) ,Métro Guy-Concordia,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,117,Métro Guy-Concordia (sortie St-Mathieu) ,sortie St-Mathieu),PLACE_NAME,0.44999999999999996
Fugues_jun_2005_OCR.pdf,117,Mains ,Mains,CITY,0.0
Fugues_jun_2005_OCR.pdf,117,2028 rue St-Hubert suor RENDEZ VOUS. ,2028 rue St-Hubert suor,FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,118,Bes Platnia ,Bes Platnia,PLACE_NAME,0.44999999999999996
Fugues_jun_2005_OCR.pdf,118,"""C'ÉTAIT DU SPECTACLE"" Récemment, au Cabaret Cléo, on a procédé au lancement officiel du bouquin C'était du spectacle. ",Cabaret Cléo,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,119,"LA CLINIQUE MÉDICALE DU QUARTIER LATIN Services médico-esthétiques / Dr François Laplante, m.d., omnipraticien ",LA CLINIQUE MÉDICALE DU QUARTIER,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,119,"905, BOUL. RENÉ-LÉVESQUE EST, MONTRÉAL (QC) H2L 5B1 (CLOS ST-ANDRÉ) 514-285-5500 ","905, BOUL. RENÉ-LÉVESQUE EST, MONTRÉAL (QC) H2L 5B1",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,119,GALERIE DENTAIRE ,GALERIE DENTAIRE,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,119,DENTISTE ART ,DENTISTE ART,PLACE_NAME,0.44999999999999996
Fugues_jun_2005_OCR.pdf,119,"Clinique dentaire Dr Marc Raper, chirurgien dentiste ",Clinique dentaire Dr Marc Raper,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,119,"1239, rue Amherst, Montréal 514.523.5535 ","1239, rue Amherst, Montréal 514.523.5535",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,120,"Par ailleurs, il cherche à donner une image positive de la communauté gaie et lesbienne. Le sport est un bon moyen de rencontrer des gens qui ont des intérêts communs. Il aide à avoir une bonne estime de soi et ",Par ailleurs,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,120,Prix Claude-Mailhot qui rend hommage à une personne ou à un groupe ayant contribué de façon exception- ,Prix Claude-Mailhot,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,121,Montréal ,Montréal,CITY,0.2
Fugues_jun_2005_OCR.pdf,121,TOURISME Montréal ,TOURISME Montréal,PLACE_NAME,0.55
Fugues_jun_2005_OCR.pdf,122,"Le Comité organisateur Montréal 2006 Outgames mondiaux est un organisme à but non lucratif. Les Jeux auront lieu du 29 juillet au 5 août 2006 et réuniront plus de 14 000 participants répartis parmi les volets du sport, de la culture et de la conférence inter- ",Le Comité organisateur Montréal,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,122,Montréal ne se dément pas depuis les derniers huit mois.» ,Montréal,CITY,0.2
Fugues_jun_2005_OCR.pdf,122,invité Montréal 2006 afin d'organiser sous peu une journée d'inscrip- ,invité Montréal,FULL_ADDRESS,0.35
Fugues_jun_2005_OCR.pdf,123,Las-Hair ,Las-Hair,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,123,"1366, Ontario EstBeaudy ","1366, Ontario EstBeaudy",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,123,"1150, boul. de Maisonneuve O. ","1150, boul. de Maisonneuve O.",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,123,Peel (514) 777-2777 ,Peel (,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,123,514527-1276 ,514527-1276,FULL_ADDRESS,0.15
Fugues_jun_2005_OCR.pdf,123,"1935, boul. DeMaisonneuve Est PAPINEAU ","1935, boul. DeMaisonneuve Est PAPINEAU",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,123,CLINIQUE CHIROPRATIQUE ST-JOSEPH ,CLINIQUE CHIROPRATIQUE ST-JOSEPH,PLACE_NAME,0.44999999999999996
Fugues_jun_2005_OCR.pdf,123,400 St-Joseph Est ,400 St-Joseph Est,FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,124,"Gala annuel d'Équipe Montréal, le vendredi 3 juin 2005 au Cabaret Mado, dès 18h. C'est une invitation, c'est un ",Cabaret Mado,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,124,"15 ans, c'est grâce au travail de nombreuses personnes qui se sont fortement impliquées à divers niveaux depuis ","15 ans, c'est grâce au travail de nombreuses",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,124,tera les athlètes dans leur préparation pour les 1ers OutGames Mondiaux Montréal ,Montréal,CITY,0.2
Fugues_jun_2005_OCR.pdf,124,"située au 2800, rue Viau, à Montréal. La soirée d'inscription officielle aura lieu le lundi ","2800, rue Viau, à Montréal",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,124,4141 Pierre-de-Coubertin (Stade olympique). ,4141 Pierre-de-Coubertin (Stade olympique).,FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,125,• Victimes d'actes criminels Comportements sexuels problématiques Pie-IX ,Pie-IX,ARRONDISSEMENT,0.0
Fugues_jun_2005_OCR.pdf,125,210002 Psychothérapie ,210002 Psychothérapie,FULL_ADDRESS,0.15
Fugues_jun_2005_OCR.pdf,125,Guy Forest ,Guy Forest,PLACE_NAME,0.3
Fugues_jun_2005_OCR.pdf,125,Laser Supérieur 514-295-9354 ,Laser Supérieur,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,125,"Claude E. Cyr, M.A.(c) ",Claude E.,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,125,(514) 895-3843 www.sexomasculin.com ,(514,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,126,"Au parc Jean-Drapeau, du 16 au 31 juillet 2005, Montréal ","parc Jean-Drapeau, du 16",PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,126,"Au parc Jean-Drapeau, du 16 au 31 juillet 2005, Montréal ","2005, Montréal",FULL_ADDRESS,0.55
Fugues_jun_2005_OCR.pdf,126,"dis, de 19h à 22h, au Complexe sportif Claude-Robillard (terrains exterieurs). ",Complexe sportif Claude-Robillard (,PLACE_NAME,0.65
Fugues_jun_2005_OCR.pdf,126,"La ligue récréative, les dimanches, 9h à 13h, au Complexe sportif Claude-Robillard ",Complexe sportif Claude-Robillard,PLACE_NAME,0.65
Fugues_jun_2005_OCR.pdf,126,CLUB AQUATIQUE À CONTRE COURANT Championnat provincial de water-polo ,CLUB AQUATIQUE À CONTRE COURANT Championnat provincial de water-polo,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,126,Le Club aquatique À Contre-Courant sera ,Le Club,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,127,"le DVD souvenir Odyssée 2005. De superbes images pour vous remémorer des moments magiques! Faites parvenir un chèque de 17$ (à l'ordre de DVD Multimedia) à DVD Multimedia (2596, rue Bennett, condo 2, Montréal, Québec, ","2596, rue Bennett, condo 2, Montréal, Québec",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,127,CLUB PACIFIX Montréal Soccer ,CLUB PACIFIX Montréal,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,127,Centre Claude-Robillard (métro Crémazie). ,Centre Claude-Robillard (,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,128,because Moby is a savvy media veteran. It doesn't ,because Moby,PLACE_NAME,0.15
Fugues_jun_2005_OCR.pdf,129,"the first wave of lesbian chic back in the mid-9os, ",mid-9os,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,129,"Appel Gratuit.* Introduisez le code 350, ","350,",FULL_ADDRESS,0.0
Fugues_jun_2005_OCR.pdf,130,"1130. ->Les jeudis 5 à 7 à la terrasse du Bourbon (1574, rue Ste-Catherine Est). ","1574, rue Ste-Catherine Est",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,130,"->Autres octivités: 26 mai: Vélo à Rivières- des-Prairies; 31 mai: Vieux-Lachine; 2 juin: vélo, visite de trois bâtiments pour retraités velo, vishe et resto le Grand Comptoir (1225, Square Phillips, réserv. 526-3545 ou ","1225, Square Phillips, réserv",FULL_ADDRESS,0.35
Fugues_jun_2005_OCR.pdf,130,"MONTRÉAL Archives Gaies du Québec 4067, boul. St-Laurent (# 202), Mtl. ",MONTRÉAL Archives Gaies du Québec,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,130,"MONTRÉAL Archives Gaies du Québec 4067, boul. St-Laurent (# 202), Mtl. ","4067, boul. St-Laurent (",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,130,"T. (514) 522-1885, Fax (514) 522-9468 Adresse: 576, rue Sainte-Catherine Est, bur. ","576, rue Sainte-Catherine Est, bur",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,130,"200, Mtl, Hzl 2E1 ou www.ccgq.ca ou info@ccgg.ca. Info: info@villagegai.com ","200, Mtl, Hzl 2E1",FULL_ADDRESS,0.35
Fugues_jun_2005_OCR.pdf,130,"à Drummondville et les 3e mardis au 59, rue Monfette à Victoriaville. bisexuels ","59, rue Monfette",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,130,Samourais). Centre communautaire des gais et lesbiennes de Montréal (CCGLM) ,Centre communautaire des gais,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,130,"2075, rue Plessis, local 110, Mtl,  Qc. C.P. 476, Succ. L, MtI, Qc H2l 4K4. T. (514) 528-8424, F. 528-9708. ","2075, rue Plessis, local 110, Mtl,  Qc",FULL_ADDRESS,0.85
Fugues_jun_2005_OCR.pdf,130,LA POCATIÈRE Gai-Côte-Sud ,LA POCATIÈRE Gai-Côte-Sud,PLACE_NAME,0.44999999999999996
Fugues_jun_2005_OCR.pdf,130,"1208, 6e avenue, suite 201, La Pocatière, GOR 120. T. (418) 856-3020, Magella on (418) 856- 9810, Benoît, gaicotesud@hotmail.com LAVAL/LAURENTIDES AGLLL AOLLI (Association-Gais-Lesbiennes-Laval- Laurentides-Lanaudière) T. (450) 434-8992 on ","1208, 6e avenue, suite 201, La Pocatière, GOR 120",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,130,"(514) 238-7298 M.  Alain-Claude. -> Groupe de discussions, Bienvenue gais ",(514) 238,PLACE_NAME,0.0
Fugues_jun_2005_OCR.pdf,130,"-> Tous les samedis soirs: 5 à 7 suivi d'une soirée dansante, dès 2ih, au Bar libre- Échange, 101, rue Saint-Germain Ouest. Entrée: membres 2$, non-membres 3$. ","101, rue Saint-Germain Ouest.",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,130,"BillniteMontreal@hotmail.com BiUniteMontreal@hotmail.comtan de -> Soirée de discussions, d'information et de soutien sur la bisexualité le premier lundi de chaque mois. De 19h30 à 21h30, au CCGLM, 2075, rue Plessis. ","2075, rue Plessis",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,130,"4067, boul. St-Laurent, # 203, Mtl. T. (514) 285-4011, F 285-8793, www.divers-cite.org info@divers-cite.org ","4067, boul. St-Laurent,",FULL_ADDRESS,0.44999999999999996
Fugues_jun_2005_OCR.pdf,130,Centre Alexandre-de-Sève des Loisirs Sacré-Coeur ,Centre Alexandre-de-Sève des Loisirs Sacré-Coeur,PLACE_NAME,0.35
Fugues_jun_2005_OCR.pdf,130,"Comité social Centre-sud 170, rue Beaudry, Mtl, T. (514) 596-7092 ",Comité social Centre-sud,PLACE_NAME,0.44999999999999996
Fugues_jun_2005_OCR.pdf,130,"Comité social Centre-sud 170, rue Beaudry, Mtl, T. (514) 596-7092 ","170, rue Beaudry, Mtl,",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,130,"1510, rue Alexandre-de-sève, Mtl. T. (514) 523-6479, Robert ","1510, rue Alexandre-de-sève, Mtl.",FULL_ADDRESS,0.65
Fugues_jun_2005_OCR.pdf,130,"MONTRÉAL Carrefour des femmes d'Anjou 6830, boul. Joseph-Renaud, bureau 205, Anjou, Qc, HIK 3V4. T. (514) 351-7974. -> Les Mardis soirs lesbos: Ateliers-discus slons pour lesbiennes, tous tes mardis soirs de 19h à 21h30. Centre d'action et d'éducation des femmes T. (514) 524-5656 Centre des femmes de Montréal ","MONTRÉAL Carrefour des femmes d'Anjou 6830, boul",PLACE_NAME,0.85
Fugues_jun_2005_OCR.pdf,130,"MONTRÉAL Carrefour des femmes d'Anjou 6830, boul. Joseph-Renaud, bureau 205, Anjou, Qc, HIK 3V4. T. (514) 351-7974. -> Les Mardis soirs lesbos: Ateliers-discus slons pour lesbiennes, tous tes mardis soirs de 19h à 21h30. Centre d'action et d'éducation des femmes T. (514) 524-5656 Centre des femmes de Montréal ",Montréal,CITY,0.2
Fugues_jun_2005_OCR.pdf,130,de Montréal ,Montréal,CITY,0.2
Fugues_jun_2005_OCR.pdf,130,"2075, rue Plessis, local 110 Montréal (Québec) (514) 528-8424 ","2075, rue Plessis, local 110 Montréal (Québec)",FULL_ADDRESS,0.85
Fugues_jun_2005_OCR.pdf,131,"-> tes répétitions ont lieu toutes les semaines, le mercredì de 19h30 à 22h. Carter Hall, 31, rue des Jardins, Vieux-Québec. ","31, rue des Jardins, Vieux-Québec",FULL_ADDRESS,0.85
Fugues_jun_2005_OCR.pdf,131,MONTREAL Club des Maîtres et esclaves du Québec www.iquebec.com/cmeq DÔM - MS Académie ,MONTREAL Club des Maîtres,PLACE_NAME,0.35
