source,page,text,entities/0/text,entities/0/label,entities/1/text,entities/1/label,entities/2/text,entities/2/label,entities/3/text,entities/3/label,entities/4/text,entities/4/label,entities/5/text,entities/5/label,entities/6/text,entities/6/label,entities/7/text,entities/7/label,entities/8/text,entities/8/label,entities/9/text,entities/9/label,entities/10/text,entities/10/label,entities/11/text,entities/11/label,entities/12/text,entities/12/label,entities/13/text,entities/13/label,entities/14/text,entities/14/label,entities/15/text,entities/15/label
fugues_apr-2011OCR.pdf,46,"DIMANCHE 27 MARS BONNE FÊTE ALEXANDRE RÉMY ! Avec Michel Dorion. Dès 18h au Cocktail, 1669, Sainte-Catherine Est. DIMANCHE 27 MARS SOIRÉE PHONIC Avec DJ Chopin. Au Circus After- hours, 915, Sainte-Catherine Est. JEUDI 31 MARS MADO CHANTE DALIDA De retour à la demande générale, Mado interprètera les plus grands succès de cette légendaire chanteuse italo-égyptienne. Au piano : Squeegee Nicky. Billets : 10 $. Dès 22h au Cabaret Mado, 1115, rue Sainte-Catherine Est.   VENDREDI 1er AVRIL F_CKSTAR – ÉDITION SPÉCIALE Au Sky au paravant, cette soirée déménage sur Saint-Laurent. Une soirée très gay friendly avec les artistes Zïlon (body art), Florence T., avec les DJ POB, Black, JonnyBon- nyRock, les Giant Octopus et Belze- buth. Une présentation de Louis C. Costa. Billets : 5 $ à la porte. Dès 22h au Club Saphir, 3699, boul. Saint-Laurent. SAMEDI 2 AVRIL SOIRÉE DJ STÉPHAN GRONDIN Dès 22h au Parking Nightclub, 1296, rue Amherst. ",MARS,PLACE_NAME,BONNE FÊTE ALEXANDRE RÉMY ! Avec,FULL_ADDRESS,"1669, Sainte-Catherine Est.",FULL_ADDRESS,MARS,PLACE_NAME,SOIRÉE PHONIC Avec DJ,FULL_ADDRESS,MARS MADO CHANTE DALIDA De retour,FULL_ADDRESS,Mado,PLACE_NAME,Mado,PLACE_NAME,", 1115, rue Sainte-Catherine Est.",FULL_ADDRESS,1er AVRIL F_CKSTAR –,FULL_ADDRESS,Louis C.,PLACE_NAME,Costa.,PLACE_NAME,Club Saphir,PLACE_NAME,AVRIL SOIRÉE DJ STÉPHAN,FULL_ADDRESS,GRONDIN Dès 22h au,FULL_ADDRESS,"1296, rue Amherst.",FULL_ADDRESS
fugues_apr-2011OCR.pdf,46,"JEUDI 7 AVRIL POWER ON  Ouverture officielle du nouveau Cir- cus Afterhours. Au 915, rue Sainte- Catherine Est. VENDREDI 8 AVRIL SOIRÉE DJ G-FEEX Aussi anniversaire de Jean-François. Dans le cadre des Vendredis House Music du Ella Grill, dès 19h au 1237, rue Amherst. SAMEDI 9 AVRIL SOIRÉE DJ LEOMEO (PARIS) Dès 22h au Parking Nightclub, 1296, rue Amherst. JEUDI 14 AVRIL SOLEIL NEW HOUSE OF GAGA,  BORN THIS CRAZY WAY ! Billets : 8 $ en pré-vente, 10 $ à la porte. Dès 22h au Cabaret Mado, 1115, rue Sainte-Catherine Est. SAMEDI 16 AVRIL  SOIRÉE DJ ALAIN JACKINSKY Dès 22h au Parking Nightclub, Au Parking Nightclub, 1296, rue Amherst. DU 20 AU 25 AVRIL  BAL EN BLANC 17 Encore cette année, plusieurs par- tys pour les amateurs de musique techno, house et trance ! Avec l’événement principal au Palais des Congrès, le dimanche de Pâques, le 24 avril. Pour cette apothéose, on verra défiler les DJ et artistes Tiësto ",JEUDI 7 AVRIL POWER ON  Ouverture officielle,FULL_ADDRESS,"915, rue Sainte- Catherine Est.",FULL_ADDRESS,AVRIL SOIRÉE DJ G,FULL_ADDRESS,"1237, rue Amherst.",FULL_ADDRESS,AVRIL SOIRÉE DJ LEOMEO,FULL_ADDRESS,"1296, rue Amherst.",FULL_ADDRESS,14 AVRIL SOLEIL NEW HOUSE,FULL_ADDRESS,"OF GAGA,  BORN THIS CRAZY WAY !",FULL_ADDRESS,Mado,PLACE_NAME,", 1115, rue Sainte-Catherine Est.",FULL_ADDRESS,ALAIN JACKINSKY,PLACE_NAME,"1296, rue Amherst.",FULL_ADDRESS,,,,,,,,
fugues_apr-2011OCR.pdf,46,"– la vedette incontestée de ce type de party rave international  –, Avicii, Above & Beyond, Markus Schulz et Cosmic Gate, alors que Sander van Doorn sera de retour pour une 2e année d’affilée.  Bien entendu, comme le veut la tradition établie depuis plusieurs années, deux salles attendent les quelque 15 000 participants prévus, soit une pour les aficionados de la trance et l’autre pour les amoureux de la house. Le Bal en Blanc est le ren- dez-vous printanier d’une foule où se mêlent de sexy hétéros, gais et bis (aux costumes parfois auda- cieux) dans une frénésie engendrée par les rythmes endiablés et séduc- teurs  propulsés par tout un sys- tème sophistiqué d’éclairage et de son… Avis au tympans sensibles… On peut se procurer les billets soit sur le web ou, à Montréal, chez Pri- ape (1311, rue Sainte-Catherine Est). Infos et billets : www.balen- blanc.com , www.productionsplay- ground.com ou  JEUDI 21 AVRIL SLAP DOWN Avec le maître du ring Marc Laflamme ! Au Bar Stud, 1812, rue Sainte-Catherine Est. JEUDI 21 AVRIL SOIRÉE AVEC LES FREEMASONS  En ouverture, DJ Stéfane Lippé. Dans le cadre de la Semaine Bal en Blanc. Au Unity, 1171, rue Sainte- Catherine Est. ",Cosmic Gate,PLACE_NAME,Le Bal,PLACE_NAME,Montréal,CITY,"1311, rue Sainte-Catherine Est)",FULL_ADDRESS,"1812, rue Sainte-Catherine Est.",FULL_ADDRESS,"SOIRÉE AVEC LES FREEMASONS  En ouverture, DJ Stéfane",FULL_ADDRESS,"Unity, 1171, rue Sainte- Catherine Est.",FULL_ADDRESS,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,46,"VENDREDI 22 AVRIL BLACKKNIGHT 4 ÉDITION MILITAIRE Oui une édition spéciale cuir-mili- taire pour gars virils ou ceux qui les aiment ainsi  en ce Vendredi saint ! Code vestimentaire: cuir, militaire, rubber, kinky. Avec DJ Stephen Wal- lace. Entrée : 10 $. BlacKKnight dès 22h, au Club Tools, 1592, Sainte- Catherine Est. Infos : www.face- book.com. SAMEDI 23 AVRIL SOIRÉE BODYPAINTING  Au club de danseurs nus Campus, 1111, rue Sainte-Catherine Est. SAMEDI 23 AVRIL MATINÉE ÉDITION MUSIQUE Cet événement gai est plutôt connu en Europe, or il vient faire un tour de ce côté-ci de l’Atlantique. L’expérience Matinée enfin à Mon- tréal, l’événement de danse ultime du printemps. Avec DJ Javier Med- ina (Barcelone). Dès 22h au Parking Nightclub, 1296, rue Amherst. JEUDI 28 AVRIL VIVA KYLIE  AFTERPARTY Oui, Kylie Minogue est en ville pour un spectacle. Mais il y aura un af- terparty au Cabaret Mado. Avec DJ Barbada. Dès 22h au 1115, rue Sainte-Catherine Est.   SAMEDI 30 AVRIL  SOIRÉE DJ DANNY TORRENCE Au Parking Nightclub, 1296, rue Amherst. ",VENDREDI 22 AVRIL BLACKKNIGHT 4 ÉDITION,FULL_ADDRESS,"1592, Sainte- Catherine Est.",FULL_ADDRESS,SOIRÉE BODYPAINTING  Au club,FULL_ADDRESS,"1111, rue Sainte-Catherine Est.",FULL_ADDRESS,MATINÉE ÉDITION MUSIQUE Cet événement gai,FULL_ADDRESS,"1296, rue Amherst.",FULL_ADDRESS,"VIVA KYLIE  AFTERPARTY Oui, Kylie Minogue est en",FULL_ADDRESS,Mado,PLACE_NAME,"1115, rue Sainte-Catherine Est.",FULL_ADDRESS,"1296, rue Amherst.",FULL_ADDRESS,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,48,"Le weekend de Pâques impose une fois de plus cette année ses sorties incontournables. À ajouter absolu- ment à votre agenda, qui a peut-être déjà atteint sa pleine capacité : Matinée Montréal, une expérience fraichement importée de Barcelone, LA destination gaie de l’heure. Réévaluer vos priorités et rendez- vous au Parking le samedi 23 avril prochain afin d’in- augurer ce concept en vogue. Une première au pays! Depuis plusieurs années en Espagne, Matinée Group est synonyme d’événements gais à grand déploiement. Le Cir- cuitFestival et son chaud soleil attirent chaque année en moyenne 80 000 fêtards en tenue légère. Durant la fierté gaie à New York en juin dernier, des milliers de personnes ont vogué vers Governors Island pour goûter (devant toute cette beauté dansante, contenir sa langue dans sa bouche relevait de l’impossible!) à cette toute première de Matinée aux États-Unis. Mais Matinée Group s’affaire aussi à la production de soirée en boîtes. « Ce qu’on prépare pour Montréal, c’est une version plus musicale de Matinée. L’accent sera mis sur le DJ house en prestation, Javier Medina, qui promet d’épicer la soirée de toute sa chaleur latine. Cette édition moins  extravagante montrera aux gens la qualité et le côté sexy des productions signées Matinée, à un prix plus que raisonnable », explique le producteur d’événements Matinée pour les États-Unis et pour le Canada, Jake Resnicow. Le Parking prépare toutefois un décor adapté au concept Matinée. Copropriétaire du fameux club, Pascal Lefebvre, ne promet rien de moins que dix écrans géants avec projections, des danseurs provenant de Montréal et de New York et une prestation de cirque. « Je ne vous le cacherai pas, pour cette première, on veut impressionner en plus de contribuer à la notoriété de l’événement. Cette soirée se démarquera sans contredit de nos soirées habituelles », s’enthousiasme-t-il. Barcelone n’aura jamais été aussi accessible!  q Philippe BOIVIN PARKING NIGHTCLUB, Au Parking, 1296, rue Amherst. clubunitymontreal.com ",Le weekend,PLACE_NAME,Matinée,CITY,Montréal,CITY,Le Cir-,PLACE_NAME,Matinée,CITY,Matinée,CITY,Montréal,CITY,Matinée,CITY,Medina,CITY,Montréal,CITY,"BOIVIN PARKING NIGHTCLUB, Au Parking, 1296, rue Amherst.",FULL_ADDRESS,,,,,,,,,,
fugues_apr-2011OCR.pdf,53,"15 100, boul. Montpellier  (coin Métropolitain),  Ville Saint-Laurent  514-748-0100   www.hyundai-montreal.com ","15 100, boul.",FULL_ADDRESS,Saint-Laurent,PLACE_NAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,60,"L’artiste Bégé, de son vrai nom Bernard Gadoury, présente son exposi- tion En-NU-Âgé au club Forhom, situé au 221, rue Saint-Jean, à Québec. ",Québec,CITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,64,"BAR LE PLANET  Bar pour gais et lesbiennes, soirées avec DJ vendredi et samedi, ouvert du jeudi au di- manche. Spéciaux 5 @ 7. Visitez notre lien Facebook pour les activ- ités. 8450, boul. Lacroix, à Saint- Georges de Beauce. 418-228-1322.  ",BAR LE PLANET  Bar pour gais,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,64,"OUTAOUAIS ET OTTAWA CENTERTOWN PUB   Tables de billard et loteries vidéo, dans une ambiance de fête per- pétuelle. Bar cuir/denim. 340, rue Somerset ouest. 613-594-0233. ",OUTAOUAIS ET OTTAWA CENTERTOWN PUB   Tables de,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,64,"LOOKOUT BAR  Un bar de quartier avec soirée karaoke tous les soirs. Ambiance relaxe. 41, rue York. 613-798- 1624. ",LOOKOUT BAR  Un bar de,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,64,"SWIZZLES  Petit bar qui offre des spectacles de danseurs à gogo les week- ends. 246, rue Queen, Ottawa.  ",SWIZZLES  Petit bar,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,64,"TWIST RESTO-BAR  L’endroit idéal pour prendre un dîner ou un verre entre amis. Per- sonnel sympa. Ouvert de 11h à 22h. 88, rue  Montcalm, Gatineau.   ",TWIST RESTO-BAR,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,64,"CABARET CLUB LE DRAGUE Complexe ouvert à tous et à tou- tes, borne WI-FI, comprenant : le Cabaret ouvert du mercredi au di- manche dès 16h avec Karaoké, spectacles de personnificateurs féminins et plancher de danse ; le Café-internet ouvert tous les jours dès 10h avec internet gratuit ; la Zone III ouverte tous les jours dès 21h avec ses soirées thématiques; la Discothèque sur deux niveaux vous accueille du jeudi au samedi à partir de 23h avec sa musique à la fine pointe des tendances musi- cales. 815, rue Saint-Augustin, Québec. 418-649-7212 ledrague.com » Danse country au Drague le lundi, avec les Hors-la-loi du Faubourg. De 21h à minuit. • Les Mardis Soirées de Filles • Tous les mercredis, soirée karaoke avec Danielle Savard et DJ Annie. Dès 21h. • Les Jeudis Div. Spectacle de personnificateurs féminins de Québec, animé par Krystal et  Angel avec artistes in- vités, dès 22h30. Danse dans la dis- cothèque, musique pop dance avec DJ Michel, dès 23h. Entrée 3$. • Les vendredis Queen Size, les 5 à 10 avec DJ Michel, spectacle de person- nificateurs féminins avec la Gladu et Dory, dès 22h30. Soirée Red Zone danse dans la discothèque avec DJ Bruno B, dès 23h, musique house vocal. Entrée 3$. •  Les samedis Double Spin. 2 planchers de danse avec des hits par votre DJ Cactus au Cabaret et la discothèque style house avec le DJ Charles Poulin. • Les dimanches au Cabaret, 5 à 8 avec nachos, DJ Charles Poulin. De mai à septembre : Spectacles de personnificateurs féminins de 22h à minuit. Événements : 2 avril : DJ Fred Miller ; 3 avril : Karaoké Têtes à prix, au profit de GRIS Québec ; 24 avril : Week-end de Pâques, Angel présente Pop Star avec Gyzel et ",CABARET CLUB LE DRAGUE Complexe ouvert,FULL_ADDRESS,Café-,PLACE_NAME,GRIS Québec,PLACE_NAME,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,64,"CLUB SOCIAL FORHOM Bar pour hommes seulement. Situé juste en bas du Sauna Bloc 225. 221, rue Saint-Jean, Québec. 418-522-4918.  Tous les mercredis : Ciné-gai à 19h30 ; tous les vendredis : Billard en bobettes de 19h à 21h.  Événe- ments : 30 mars : Film Un soupçon de rose (comédie) ; 6 avril : Film Beautiful Thing (comédie drama- tique) ; 13 avril : Film Jamais sans toi (comédie dramatique) ; 20 avril : Film Angels in America (1er partie) ; 27 avril : Angels in America (2e par- tie) ; 4 mai : Angels in America (3e partie).    ",CLUB SOCIAL FORHOM Bar pour hommes seulement.,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,64,"SAGUENAY K-MÉ-LÉON   Cruising bar/Disco avec DJ (week- end). Clientèle mixte. Ouvert du mercredi au dimanche. Soirées karaoké les mercredis, jeudis et di- manches. 2725, Boul. du Roy- aume, Jonquière. 418-548-2351. Danse en ligne et country les di- manches après-midi www.k- me.leon.com  » Soirée country  Tous les jeudis, cours de danse et soirée western. ",SAGUENAY K-MÉ-LÉON,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,64,"SHERBOOKE         L’OTRE ZONE     Nouvellement rénové, l’Ôtrezone est un bar très «trendy» à  l’in- térieur du Vieux Sherbrooke. Venez contempler la maintenant célèbre méga boule disco et profiter de la terrasse l’été. Avec une clientèle mixte (gaie, bi, lesbienne) de tous âges, l’Ôtrezone offre des soirées Karaoké les jeudis et des soirées discothèque les vendredis et samedis. Choix variés de bières et prix spéciaux. 252, rue Dufferin. 819-565-5333.  ",SHERBOOKE         L’OTRE,FULL_ADDRESS,ZONE     Nouvellement rénové,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,64,"TROIS-RIVIÈRES AQUA    Un audacieux design lui aura valu plu-sieurs prix de reconnaissance. Cuisine soignée et recherchée, la présentation des assiettes (burg- ers, pâtes, grillades et fruits de mer) sauront vous enchanter. En plus des déjeuners qui font de ce lieu une place de choix, les pro- priétaires, Stéphane (Le Chef) et Samuel se plaisent à servir des plats aux goûts variés dans un cadre unique, faisant du restau- rant Aqua un lieu ou l’on passe un très agréable moment.  restauran- taqua.com 334 rue des Forges, Trois Rivières 819-371-1515. ",Le Chef,PLACE_NAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,65,"727, rue d’Aiguillon, Québec (QC) G1R 1M8 1.418.523.7705   1.866.523.7705 le727daiguillon@727daiguillon.com www.727daiguillon.com INTERNET INCLUS ",1.418.523.7705   1.866.523.7705 le727daiguillon@727daiguillon.com,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,68,"LA CONCIERGERIE GUEST HOUSE Maison victorienne de 17 chambres. Salles de bains privées. A/C. Jacuzzi et toit-terrasse privé. Petit déjeuner européen. Salle d'exercice. Au cœur du Village. Internet sans fil disponible 1019, rue Saint-Hubert, Montréal, QC, H2L 3Y3 Tél. : (514) 289-9297  www.laconciergerie.ca ",LA CONCIERGERIE GUEST HOUSE Maison victorienne de,FULL_ADDRESS,C. Jacuzzi,PLACE_NAME,Village,ARRONDISSEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,68,"& Bed                   Breakfast 1345, rue Sainte-Rose (coin Panet) Montréal (Québec) H2L 2J7 514-598-1586 • www.rutabagage.qc.ca ","1345, rue Sainte-Rose (",FULL_ADDRESS,Montréal,CITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,68,"Le Manoir des Alpes Charmant petit hôtel 3 étoiles con- fortable et tranquille dans le village. Grand stationnement garantie, petit déjeuner et Wi-Fi inclus. 1245 rue Saint-André, MTL H2L 3T1 Tel. 514.845.9803 • Rés. 1.800.465.2929 www.hotelmanoirdesalpes.qc.ca ",Le Manoir,PLACE_NAME,le village,ARRONDISSEMENT,"Saint-André, MTL H2L 3T1",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,75,"CLINIQUE VÉTÉRINAIRE MONKLAND 6169, AV. DE MONKLAND T 514-483-4434 ","CLINIQUE VÉTÉRINAIRE MONKLAND 6169, AV. DE",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,79,"514 278.5309    www.converlang.com   1160, boul. St-Joseph Est, 3e étage, Mtl.    Laurier ","1160, boul.",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,89,"1001, bou i. de Ma isonneuve Est,  burea u 1130, Montréal  514 528.0877  •  •  •  •  ","1001, bou i.",FULL_ADDRESS,Ma,CITY,Montréal,CITY,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,89,"600, rue Sherbrooke Est,  bureau 101, Montréal  514 842.7065  ",Montréal,CITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,94,"DIMANCHE 27 MARS THE SECOND COMING  OF JOAN OF ARC  20h30, au Théâtre Rialto, 5723, avenue du Parc, Mtl. Billets : en vente chez Pri- ape ou sans frais au 1-866-924-5538 ou www.villagescene.com Jeanne revient pour partager son histoire avec un auditoire contem- porain. Elle révèle son expérience avec les élites de l’Église catholique, de l’État, de l’armée et démasque ainsi la brutale misogynie derrière ces institutions essentiellement masculines. Inspirée par la biogra- phie de Jeanne de Vita Sackville- West, qui est basée sur la traduction complète de la transcription du procès, la pièce tente de départager mythe et vérité concernant Jeanne et de faire la lumière sur elle en dépit des distorsions et de l’interpré- tation triviale qu’en on fait les histo- riens masculins. Mise en scène de Liz Valdez, traduction française de Stéphanie Sullivan, avec Caitie Par- sons. ","COMING  OF JOAN OF ARC  20h30, au Théâtre Rialto",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,94,"LUNDI 28 MARS  LANCEMENT DE LIVRE Dès 17h dans le hall du Gesù, 1200, rue de Bleury, Mtl. T. 418-612-0751. L’auteur Jacques Charland y lancera son livre intitulé Et ne me dites pas que ma colère est rose! Il s’agit d’un essai sur la masculinité. Publié aux Éditions Espoir Enr. ",LUNDI 28 MARS  LANCEMENT,FULL_ADDRESS,"1200, rue de Bleury",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,94,"DU 29 MARS AU 2 AVRIL  LES CREUX D’UN RÊVE Au Théâtre Lachapelle, 3700, rue Saint-Dominique, Mtl. 514-843-7738 ou lachapelle.org Ceci est LE party d'appartement montréalais que vous ne voulez pas manquer. Ceci est un hybride bilin- gue : concert rock, pièce de théâtre, spectacle de danse, party. Ceci est 14 artistes venant de différents mi- lieux qui se rassemblent au moment où ils sont au sommet de leur car- rière. Ceci est un événement, c'est une installation, c'est un «show». Ceci embrouille les limites entre les disciplines, entre le contenu et la forme, entre le spectacle et l'événe- ment. Vénérant toujours l’illogisme de l’inconscient et un dégoût sain pour l’arrogance de l’ego, la direc- trice artistique Sabrina Reeves en- courage les collaborations qui pro- voquent l’imprévisibilité dans ses projets. Depuis dix ans, elle est codi- rectrice artistique du collectif de per- formances bluemouth inc., reconnu pour ses créations de performances multidisciplinaires.  ",CREUX D’UN,PLACE_NAME,"Saint-Dominique, Mtl.",FULL_ADDRESS,LE party,PLACE_NAME,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,94,"JUSQU’AU 31 MARS  AZIMUTS À l’Agora du Cégep du Vieux-Montréal, 255, rue Ontario Est, Mtl. L’artiste peintre François Mercier est un habitué du Festival International Montréal en arts. Il a également  participé à des événements gais ainsi qu’à des expositions en solo et collectives. Cette fois-ci, il présente ses dernières créations dans cette manifestation culturelle intitulée  Azimuts, en compagnie d’autres artistes aux styles diversifiés : Alain Cardinal, Michelle Guay, Stéphane Olivier, Denis Malo, Pierre Bourbon- nais, André Bourbonnais et Do- minique Valade.     ",JUSQU’AU 31 MARS  AZIMUTS À l’,FULL_ADDRESS,Montréal,CITY,Malo,PLACE_NAME,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,95,"«EQUUS», mis en scène par Paul Van Dyck, chorégraphié par Jacqueline Van de Geer, avec, entre autres, Noel Burton, Bobby Lamont et Nadia Verrucci, au Théâtre Rialto, 5723, avenue du Parc, Montréal (coin Bernard), du 13 au 24 avril, à 19h30, en semaine, 20h, du vendredi au dimanche et 14h, les 17, 23 et 24. Toutes les infos sur www.villagescene.com.  La soirée du samedi 16 avril fera l’objet d’une représentation spéciale au profit du refuge pour chevaux «Rescue & Retirement Ranch» (50$, reçu fiscal de 25 $) incluant cocktail à 19h, spectacle à 20h, rencontre après spectacle avec l’équipe et performance musicale à 23h.  ",Geer,CITY,Montréal,CITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,96,"JUSQU’AU 9 AVRIL   EXPOSITION ANNUELLE DES FINISSANTS À LA MAÎTRISE EN ARTS DE L’UQAM ET  DE CONCORDIA À la galerie Parisian Laundry, 3550, rue Saint-Antoine Ouest, Mtl. 514- 989-1056 ou parisianlaundry.com. Chaque année, les étudiants  à la maîtrise en arts visuels et média- ",JUSQU’AU 9 AVRIL   EXPOSITION,FULL_ADDRESS,ANNUELLE DES FINISSANTS,PLACE_NAME,MAÎTRISE EN ARTS DE L’UQAM ET  DE,FULL_ADDRESS,"Saint-Antoine Ouest, Mtl.",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,96,"EXPOSTION DES ŒUVRES  DE PATRICK MORENCY À la galerie Zéphyr, 2112, rue Amherst, Mtl. 514-529-9199 ou zephyr2112@videotron.ca. Patrick  Morency fait dans l’acier! Il présente une série de tableaux sur laquelle il travaille depuis un an et qui est de nature hybride, entre la tradition picturale ",EXPOSTION DES ŒUVRES  DE PATRICK,FULL_ADDRESS,"2112, rue Amherst, Mtl.",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,96,"JUSQU’AU 9 AVRIL AU FÉMININ À Osmose – Café des Arts, 1324, rue des Cascades Ouest, 3e étage à Saint-Hyacinthe. 450-252-CAFE (2233) ou www.osmosecda.org, info@osmosecda.org. Cette exposition collective est in- ",JUSQU’AU 9 AVRIL AU FÉMININ À Osmose,FULL_ADDRESS,"1324, rue des Cascades",FULL_ADDRESS,Saint-Hyacinthe,CITY,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,97,"LUNDI 11 AVRIL          LANCEMENT DE LIVRE  Dès 17h à la Bibliothèque Charles-H. Blais, 1445, avenue Maguire, Québec. Infos : 418-641-6276.   L’auteur Jacques Charland y lancera son livre intitulé Et ne me dites pas que ma colère est rose ! Il s’agit d’un essai sur la masculinité. Publié aux Éditions Espoir Enr. (www.edtions- espoir.com).   ",LUNDI 11 AVRIL          LANCEMENT DE LIVRE,FULL_ADDRESS,"1445, avenue Maguire, Québec. Infos",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,97,"JUSQU'AU 13 AVRIL         ARTSIDA  Galerie Dentaire, 1239, rue Amherst, Mtl. 514-523-5535 ou artsida.org. ou galeriedentaire.com Encore cette année, une soixantaine d’artistes exposeront leurs œuvres pour cette importante cause qu’est la lutte au VIH-sida. Il s’agit de la 3e édition de l’expo ArtsSida au profit de Sida Bénévoles Montréal (ou ACCM). C’est la Galerie Dentaire qui accueille cet événement, du 23 mars au 9 avril, cette année. La formule est toujours très simple : les gens se rendent à l’exposition, s’intéressent à une ou plusieurs créations et, par la suite, vont à l’Hôtel des Encans (872, rue du Couvent, métro Lionel- Groulx), le 14 avril, pour la vente aux enchères… Le billet sera au coût de 35 $. Ces artistes sont d’ici et d’ailleurs, certains bien connus, d’autres de la relève, certains sont gais, d’autres non, mais tous ont à cœur d’appuyer ACCM et d’offrir au public des œuvres de qualité. Bien sûr, les canons de la communauté gaie montréalaise, les Zïlon, Yvon Goulet, Daniel Barkley, Kat Coric, ou encore Steve Lévesque, entre autres, y seront. À noter que lors du vernis- sage, le 26 mars, on aura la chance de rencontrer et d’échanger avec plusieurs de ces artistes rassemblés pour l’occasion L’an dernier, cette ex- position avait permis d’amasser quelque 45 000 $ pour l’organisme, ce qui n’est pas à négliger en ces temps où l’on subit les contre coups de la crise économique, quand les prix de l’alimentation augmentent et que bien des séropositifs, malheu- reusement, vivent en dessous du ","JUSQU'AU 13 AVRIL         ARTSIDA  Galerie Dentaire, 1239, rue Amherst, Mtl.",FULL_ADDRESS,Montréal,CITY,Le billet,PLACE_NAME,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,97,"DU 14 AU 17 AVRIL            LA GRANDE BRADERIE DE MODE QUÉBÉCOISE  Au Marché Bonsecours, 350, rue Saint- Paul Est, Vieux-Montréal (métro Champs-de-Mars). www.braderiede- modequebecoise.com.  Ouvert de 10h à 21h, le jeudi et ven- dredi, et de 10h à 17h, le samedi et dimanche ce «salon» de la mode québécoise offre aux amateurs de shopping mode plus de 100 créa- teurs, manufacturiers et lignes d’ac- cessoires allant de Rudsak à Dinh Bà Design. 50 % à 80 % de réductions sur des pièces uniques, surplus d’in- ventaires ou échantillons et plus en- core…  ",MODE QUÉBÉCOISE  Au Marché Bonsecours,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
